ID,Weight,starttime,endtime,profile_gender,profile_socialgrade_cie,profile_GOR,age,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,ethnicity_new,ethnicity_rc,split_EXP1,split_EXP2,split_EXP3,EXP1a,EXP1b,EXP2a,EXP2b,EXP3a,EXP3b
1032,.563038653,4/18/2023 8:20:14,4/18/2023 8:37:38,2,2,1,69,1,2,1,1,1,1,2,2,2,9,9,1,999,97
1033,1.123619957,4/18/2023 1:15:49,4/18/2023 1:23:35,2,3,3,20,2, ,3,1,1,2,2,2,9,1,9,1,999,76
1034,.868472829,4/17/2023 19:56:59,4/17/2023 20:13:45,1,3,5,69,1,1,2,1,1,2,2,2,9,2,9,2,999,11
1035,.829086064,4/17/2023 18:12:17,4/17/2023 19:06:10,1,6,5,64,2, ,2,1,1,2,1,1,9,1,1,9,77,999
1036,.930516685,4/17/2023 17:31:01,4/17/2023 17:53:04,2,3,4,64,1,1,2,1,1,2,2,1,9,1,9,1,65,999
1037,.666679924,4/17/2023 18:13:10,4/17/2023 18:18:20,2,4,3,30,2, ,2,1,1,2,2,2,9,2,9,2,999,62
1038,1.277357354,4/18/2023 9:11:58,4/18/2023 9:56:01,1,5,6,73,1,1,4,1,1,2,2,2,9,2,9,2,999,100
1039,1.786380772,4/17/2023 17:19:45,4/17/2023 17:34:18,1,6,11,65,1,2,4,1,1,2,2,1,9,1,9,1,25,999
1040,2.169835848,4/18/2023 9:30:39,4/18/2023 9:42:09,1,6,8,78,2, ,3,1,1,1,2,1,1,9,9,1,10,999
1041,.687460634,4/18/2023 6:59:05,4/18/2023 7:40:36,2,3,8,68,1,2,1,1,1,2,2,1,9,1,9,1,80,999
1042,.749008547,4/17/2023 19:06:18,4/17/2023 19:35:13,1,3,3,56,1,2,1,1,1,2,1,2,9,1,2,9,999,70
1043,.734163635,4/18/2023 8:26:51,4/18/2023 9:06:42,2,6,12,56,1,98,2,1,1,1,1,1,1,9,2,9,50,999
1044,1.431039803,4/17/2023 19:01:38,4/17/2023 19:25:07,1,4,9,46,1,1,1,1,1,1,1,1,1,9,2,9,82,999
1045,.554084712,4/17/2023 19:09:26,4/17/2023 19:28:01,2,2,6,69,1,2,1,1,1,1,1,1,2,9,2,9,94,999
1046,1.07620955,4/17/2023 21:58:18,4/17/2023 22:09:53,2,3,10,58,1,1,2,1,1,1,1,2,2,9,2,9,999,100
1047,2.193520741,4/17/2023 17:32:22,4/17/2023 17:44:26,2,5,4,50,2, ,3,1,1,1,1,1,2,9,2,9,68,999
1048,.686436167,4/17/2023 19:11:39,4/17/2023 19:22:58,2,2,2,36,1,2,1,1,1,1,2,2,2,9,9,1,999,100
1049,.690457574,4/18/2023 7:32:31,4/18/2023 7:50:27,1,1,12,80,1,98,1,1,1,1,2,1,2,9,9,2,100,999
1050,.99162238,4/17/2023 19:12:21,4/17/2023 19:23:32,1,3,4,41,2, ,3,15,2,1,2,2,1,9,9,1,999,90
1051,.504104026,4/17/2023 19:09:45,4/17/2023 19:19:52,2,5,2,37,1,2,1,1,1,2,1,2,9,1,2,9,999,100
1052,2.514617564,4/18/2023 9:16:19,4/18/2023 9:31:16,1,4,9,67,2, ,3,1,1,1,2,1,2,9,9,2,92,999
1053,.821868756,4/17/2023 20:34:57,4/17/2023 20:50:10,2,6,6,72,1,1,2,1,1,1,1,1,2,9,2,9,81,999
1054,.571997707,4/18/2023 6:46:25,4/18/2023 7:02:35,2,2,5,58,2, ,1,4,1,2,2,1,9,1,9,1,96,999
1055,.690379795,4/18/2023 6:26:52,4/18/2023 6:40:44,2,5,9,58,1,1,2,1,1,1,1,1,2,9,2,9,0,999
1056,.784442645,4/17/2023 17:38:28,4/17/2023 17:54:40,2,1,5,56,1,1,2,1,1,2,1,1,9,1,2,9,71,999
1057,1.302677703,4/17/2023 19:44:10,4/17/2023 20:18:45,1,2,3,50,1,6,2,1,1,1,2,2,1,9,9,2,999,100
1058,.772162442,4/17/2023 19:10:23,4/17/2023 19:27:52,1,6,7,56,2, ,2,1,1,2,1,1,9,2,1,9,2,999
1059,1.142039614,4/17/2023 19:15:40,4/17/2023 19:30:29,1,4,10,29,1,1,2,1,1,2,2,2,9,1,9,2,999,10
1060,.585576154,4/17/2023 17:16:26,4/17/2023 17:28:25,2,6,10,44,2, ,2,4,1,2,2,2,9,1,9,2,999,85
1061,.605705161,4/18/2023 7:08:31,4/18/2023 7:28:11,1,3,8,28,1,2,1,1,1,2,2,1,9,1,9,1,100,999
1062,2.302517669,4/17/2023 18:56:00,4/17/2023 19:24:00,1,5,6,50,2, ,3,15,2,2,1,1,9,2,1,9,96,999
1063,.560374017,4/18/2023 6:54:16,4/18/2023 6:58:10,1,3,5,27,1,2,1,1,1,1,1,2,1,9,1,9,999,51
1064,.72412895,4/18/2023 6:15:18,4/18/2023 6:26:12,1,5,6,46,1,1,2,1,1,2,2,1,9,1,9,2,100,999
1065,1.195148623,4/18/2023 8:19:39,4/18/2023 8:32:13,1,3,9,64,1,1,2,1,1,1,1,2,2,9,1,9,999,100
1066,.535226861,4/18/2023 7:56:49,4/18/2023 8:05:36,2,2,8,30,1,3,1,1,1,2,2,2,9,2,9,2,999,23
1067,.873512427,4/18/2023 8:46:19,4/18/2023 8:58:33,2,6,12,50,2, ,1,1,1,2,2,2,9,2,9,2,999,85
1068,.921063603,4/17/2023 19:13:15,4/17/2023 19:37:11,2,3,6,63,1,1,2,1,1,1,2,2,2,9,9,2,999,100
1069,.827727062,4/17/2023 19:39:37,4/17/2023 19:57:55,1,6,3,61,2, ,2,1,1,2,2,1,9,2,9,1,41,999
1070,.717229127,4/18/2023 8:17:58,4/18/2023 8:36:12,2,1,6,71,1,1,2,1,1,2,2,1,9,1,9,2,71,999
1071,.90950435,4/17/2023 19:12:32,4/17/2023 19:26:07,1,3,2,28,1,2,1,1,1,2,1,1,9,1,1,9,26,999
1072,.710678593,4/18/2023 7:55:12,4/18/2023 8:10:06,1,2,2,74,1,1,2,1,1,2,2,2,9,1,9,1,999,30
1073,1.126164836,4/17/2023 19:05:28,4/17/2023 19:15:14,2,3,6,23,1,3,3,1,1,2,2,1,9,2,9,1,99,999
1074,1.282545469,4/17/2023 17:17:50,4/17/2023 17:34:05,1,4,1,51,1,2,2,1,1,2,1,2,9,1,1,9,999,95
1075,.668968688,4/18/2023 8:51:06,4/18/2023 9:33:41,1,2,12,55,1,98,1,1,1,2,2,1,9,1,9,1,100,999
1076,2.01502064,4/18/2023 8:39:03,4/18/2023 8:58:14,1,5,4,73,1,1,2,1,1,1,1,2,2,9,1,9,999,50
1077,.850787083,4/18/2023 8:04:24,4/18/2023 8:13:59,2,3,9,73,1,1,2,1,1,2,1,2,9,1,1,9,999,70
1078,1.412223271,4/17/2023 22:11:39,4/17/2023 22:40:12,2,3,7,49,1,2,1,4,1,1,2,2,2,9,9,1,999,64
1079,.870262878,4/18/2023 7:12:07,4/18/2023 7:27:56,1,3,6,63,1,3,1,1,1,2,2,2,9,2,9,2,999,50
1080,.620759685,4/17/2023 18:31:05,4/17/2023 18:46:08,1,2,9,69,1,1,1,19, ,1,1,1,2,9,1,9,90,999
1081,.536093086,4/17/2023 19:11:56,4/17/2023 19:32:03,1,1,9,67,2, ,2,1,1,2,2,2,9,1,9,1,999,100
1082,.909683076,4/17/2023 19:09:36,4/17/2023 19:28:26,2,4,8,69,1,3,1,1,1,1,1,2,2,9,1,9,999,50
1083,1.318902101,4/17/2023 17:23:20,4/17/2023 17:39:35,1,4,3,54,1,6,2,1,1,1,2,1,2,9,9,2,50,999
1084,.628377178,4/17/2023 20:49:24,4/17/2023 21:10:27,2,3,6,28,1,99,1,1,1,1,2,1,1,9,9,2,82,999
1085,.607126252,4/17/2023 20:55:16,4/17/2023 21:02:13,2,1,4,61,1,2,1,1,1,1,1,1,1,9,2,9,70,999
1086,.80195594,4/17/2023 18:29:00,4/17/2023 18:42:30,1,1,1,25,1,2,1,1,1,1,1,2,2,9,1,9,999,25
1087,1.417293666,4/17/2023 22:37:40,4/17/2023 22:54:32,2,6,2,41,1,6,2,1,1,2,2,1,9,2,9,1,49,999
1088,.683278558,4/17/2023 17:18:38,4/17/2023 17:37:54,2,3,9,58,1,1,2,1,1,2,2,1,9,1,9,2,90,999
1089,.868584294,4/17/2023 20:01:35,4/17/2023 20:22:33,1,6,9,73,1,1,2,1,1,1,1,1,2,9,1,9,5,999
1090,1.154650282,4/17/2023 22:11:16,4/17/2023 22:27:11,1,3,9,48,2, ,2,1,1,2,2,2,9,1,9,1,999,61
1091,1.275860428,4/17/2023 20:11:57,4/17/2023 20:29:48,2,4,11,75,1,1,2,1,1,1,1,2,1,9,2,9,999,50
1092,.739707832,4/18/2023 7:22:56,4/18/2023 7:48:05,2,3,2,56,1,1,1,1,1,2,1,2,9,1,1,9,999,80
1093,1.827697537,4/17/2023 21:01:55,4/17/2023 21:12:29,1,4,9,41,1,1,2,1,1,1,2,2,2,9,9,1,999,60
1094,1.020177422,4/17/2023 17:39:31,4/17/2023 18:27:12,1,4,9,55,1,3,1,1,1,2,2,1,9,2,9,2,100,999
1095,.52651545,4/17/2023 19:11:19,4/17/2023 19:48:13,2,2,2,67,1,1,1,1,1,2,1,1,9,1,1,9,100,999
1096,.918956726,4/17/2023 19:25:43,4/17/2023 19:39:39,1,5,3,41,1,2,1,1,1,2,2,1,9,1,9,1,100,999
1097,.502333843,4/17/2023 17:12:37,4/17/2023 17:21:34,2,1,3,33,1,1,2,1,1,1,1,1,2,9,2,9,100,999
1098,.96622495,4/17/2023 17:13:13,4/17/2023 17:57:20,1,2,7,60,1,3,1,1,1,2,2,1,9,1,9,2,100,999
1099,.519769332,4/17/2023 18:48:20,4/17/2023 18:56:25,2,3,5,38,1,2,1,1,1,2,2,1,9,1,9,2,41,999
1100,.521841463,4/17/2023 18:42:48,4/17/2023 18:57:39,2,3,3,41,1,2,1,10,2,1,1,2,2,9,2,9,999,9
1101,.715123291,4/18/2023 8:10:33,4/18/2023 8:24:23,2,2,4,49,1,2,1,1,1,2,1,1,9,1,1,9,61,999
1102,.634893485,4/18/2023 7:42:01,4/18/2023 8:03:07,2,3,8,34,1,3,1,1,1,1,2,2,2,9,9,2,999,50
1103,.558805785,4/17/2023 19:37:19,4/17/2023 19:52:22,2,4,5,41,1,7,1,1,1,1,2,2,2,9,9,1,999,59
1104,.557710516,4/18/2023 6:30:18,4/18/2023 6:38:37,2,4,6,48,1,98,1,1,1,2,2,2,9,1,9,1,999,36
1105,2.250736327,4/17/2023 18:07:02,4/17/2023 18:23:04,2,3,2,34,1,2,3,1,1,1,1,2,2,9,2,9,999,100
1106,1.0846672,4/17/2023 19:11:29,4/17/2023 19:28:53,1,6,11,58,1,4,1,1,1,1,1,2,1,9,1,9,999,48
1107,.526329516,4/17/2023 19:11:31,4/17/2023 19:24:59,2,4,6,35,2, ,2,1,1,2,2,1,9,1,9,2,96,999
1108,.986801254,4/18/2023 7:07:56,4/18/2023 7:27:09,2,4,4,23,1,2,3,1,1,1,2,1,2,9,9,2,100,999
1109,.835146076,4/17/2023 18:47:06,4/17/2023 18:59:30,2,1,6,35,1,3,1,1,1,1,2,1,2,9,9,1,100,999
1110,.820579195,4/17/2023 22:28:39,4/17/2023 22:46:59,2,6,9,42,1,1,1,1,1,2,2,2,9,1,9,2,999,53
1111,.500944742,4/17/2023 20:41:12,4/17/2023 20:59:56,2,1,7,44,2, ,1,1,1,2,1,2,9,1,1,9,999,50
1112,.758495945,4/18/2023 8:13:04,4/18/2023 8:31:48,2,5,10,76,1,2,1,1,1,1,2,2,2,9,9,2,999,30
1113,.818289484,4/17/2023 23:00:41,4/17/2023 23:11:03,1,3,2,59,2, ,2,1,1,1,2,2,2,9,9,1,999,96
1114,1.076697505,4/18/2023 8:00:54,4/18/2023 8:12:34,1,2,4,66,1,1,4,1,1,2,1,2,9,1,1,9,999,50
1115,1.164912708,4/17/2023 21:52:48,4/17/2023 22:06:38,1,4,12,24,1,98,3,1,1,2,1,1,9,1,1,9,40,999
1116,.954127648,4/18/2023 5:26:53,4/18/2023 5:33:01,1,3,8,52,1,1,2,1,1,2,2,1,9,1,9,1,49,999
1117,.851623647,4/17/2023 17:15:17,4/17/2023 17:30:10,2,5,8,56,1,7,2,1,1,1,1,2,1,9,1,9,999,44
1118,.683019989,4/17/2023 19:40:40,4/17/2023 19:51:46,2,6,4,73,1,3,1,1,1,1,1,2,2,9,1,9,999,82
1119,1.137161598,4/17/2023 19:25:25,4/17/2023 21:12:26,2,5,5,21,2, ,3,1,1,2,2,1,9,2,9,2,78,999
1120,.549301771,4/17/2023 17:25:07,4/17/2023 17:34:04,1,1,4,47,1,3,1,1,1,1,2,1,1,9,9,2,80,999
1121,.810563086,4/17/2023 22:05:11,4/17/2023 22:13:19,1,4,4,46,1,1,2,1,1,2,1,1,9,1,1,9,85,999
1122,1.254452949,4/17/2023 20:13:17,4/17/2023 20:28:38,1,4,2,60,1,1,2,1,1,2,2,1,9,1,9,2,87,999
1123,.783038468,4/17/2023 19:17:00,4/17/2023 19:41:44,2,3,11,44,2, ,1,1,1,2,1,1,9,1,2,9,100,999
1124,1.289914873,4/17/2023 19:08:20,4/17/2023 19:43:00,1,1,2,29,2, ,3,4,1,2,2,1,9,2,9,2,26,999
1125,.587373032,4/17/2023 17:40:31,4/17/2023 17:55:23,2,2,9,66,1,1,1,1,1,2,1,2,9,2,2,9,999,81
1126,1.031136757,4/18/2023 7:01:46,4/18/2023 7:12:19,2,4,9,55,1,1,2,1,1,2,1,2,9,1,1,9,999,99
1127,1.276356147,4/18/2023 8:04:36,4/18/2023 8:24:34,2,4,6,46,1,3,4,1,1,2,1,1,9,2,2,9,70,999
1128,1.435170584,4/17/2023 19:22:41,4/17/2023 19:47:05,2,3,4,30,2, ,3,1,1,1,2,2,2,9,9,2,999,39
1129,.404470533,4/17/2023 21:06:09,4/17/2023 21:14:37,2,2,11,41,2, ,1,1,1,2,1,1,9,1,2,9,11,999
1130,1.312392376,4/17/2023 19:10:38,4/17/2023 19:22:51,1,3,11,64,1,3,1,1,1,2,2,1,9,2,9,1,72,999
1131,.909183339,4/17/2023 18:00:38,4/17/2023 18:19:51,1,4,7,60,1,1,2,1,1,2,1,1,9,1,2,9,87,999
1132,1.295693896,4/18/2023 5:30:57,4/18/2023 5:46:19,1,4,8,41,1,3,1,1,1,1,1,2,1,9,1,9,999,0
1133,.600591298,4/17/2023 20:08:24,4/17/2023 20:29:51,2,5,3,48,1,1,2,1,1,1,1,1,1,9,1,9,40,999
1134,.642620877,4/17/2023 21:28:53,4/17/2023 22:20:27,2,5,5,66,1,2,1,1,1,2,2,1,9,1,9,1,94,999
1135,.702813576,4/17/2023 21:50:20,4/17/2023 22:12:34,1,3,2,40,1,1,2,1,1,2,2,1,9,2,9,1,69,999
1136,.736715127,4/17/2023 20:08:22,4/17/2023 20:28:14,2,6,3,71,1,1,2,1,1,2,1,1,9,1,1,9,49,999
1137,.764144896,4/17/2023 19:08:00,4/17/2023 19:33:41,2,4,9,55,1,3,1,1,1,2,1,1,9,1,1,9,25,999
1138,2.324849315,4/18/2023 7:01:10,4/18/2023 7:15:18,2,5,9,62,99, ,3,1,1,2,1,2,9,2,1,9,999,9
1139,.939958331,4/17/2023 18:42:44,4/17/2023 19:03:20,2,5,7,64,1,2,1,15,2,2,1,2,9,2,1,9,999,69
1140,.846004656,4/17/2023 20:40:36,4/17/2023 21:04:29,2,5,3,43,2, ,3,1,1,1,1,2,2,9,1,9,999,69
1141,.736353701,4/18/2023 8:11:43,4/18/2023 8:36:16,1,3,8,72,1,1,1,19, ,2,2,1,9,1,9,1,70,999
1142,.911569476,4/17/2023 22:26:27,4/17/2023 22:44:44,2,4,2,33,1,2,1,1,1,2,2,2,9,1,9,1,999,100
1143,.666264155,4/18/2023 7:06:52,4/18/2023 7:22:47,2,6,6,39,2, ,3,2,1,2,1,1,9,1,2,9,39,999
1144,.496937709,4/17/2023 18:37:55,4/17/2023 18:43:22,2,3,5,25,1,2,1,1,1,1,2,1,1,9,9,1,89,999
1145,.766728861,4/17/2023 19:38:17,4/17/2023 19:57:02,1,2,2,29,1,2,1,1,1,1,2,1,2,9,9,1,100,999
1146,1.62396765,4/17/2023 18:02:56,4/17/2023 19:07:32,1,5,6,26,1,2,3,8,2,1,2,1,2,9,9,1,75,999
1147,.870262878,4/18/2023 7:02:12,4/18/2023 7:31:04,1,3,8,52,1,3,1,1,1,2,1,2,9,1,2,9,999,60
1148,1.286388253,4/18/2023 7:00:28,4/18/2023 7:11:11,2,3,8,62,1,98,1,1,1,2,1,1,9,1,2,9,98,999
1149,.367883095,4/17/2023 19:14:04,4/17/2023 19:53:38,2,6,7,31,2, ,1,14,2,1,1,1,2,9,2,9,100,999
1150,.846837461,4/18/2023 6:24:24,4/18/2023 6:41:16,2,6,8,26,1,2,1,1,1,2,2,2,9,1,9,2,999,100
1151,.498918819,4/18/2023 7:01:15,4/18/2023 7:21:52,2,3,1,44,1,2,1,1,1,2,2,1,9,1,9,2,5,999
1152,.672455783,4/17/2023 20:27:18,4/17/2023 20:51:18,2,1,2,73,1,1,2,1,1,1,2,2,2,9,9,1,999,100
1153,1.421965306,4/17/2023 18:12:48,4/17/2023 18:20:49,2,3,12,53,1,98,2,1,1,2,1,1,9,1,2,9,80,999
1154,.81257502,4/17/2023 19:24:51,4/17/2023 19:46:20,2,3,6,65,1,3,1,1,1,1,2,2,1,9,9,1,999,74
1155,.914390369,4/17/2023 18:17:10,4/17/2023 18:39:03,1,4,3,61,1,1,2,1,1,2,2,2,9,1,9,2,999,75
1156,.914594452,4/17/2023 17:14:04,4/17/2023 17:26:31,2,2,8,42,1,1,2,1,1,1,2,1,2,9,9,2,90,999
1157,.633336064,4/17/2023 20:14:58,4/17/2023 20:30:21,2,3,8,49,1,3,1,1,1,1,1,2,2,9,2,9,999,80
1158,.899146358,4/18/2023 9:10:53,4/18/2023 9:27:34,1,3,6,73,1,1,2,1,1,2,2,1,9,1,9,1,50,999
1159,.976700745,4/17/2023 19:08:16,4/17/2023 19:42:25,1,1,9,45,1,1,2,1,1,2,2,1,9,1,9,1,21,999
1160,.934841593,4/17/2023 20:08:19,4/17/2023 20:27:16,1,1,8,36,1,98,2,1,1,2,1,2,9,2,1,9,999,90
1161,1.430317363,4/17/2023 19:11:03,4/17/2023 19:18:46,2,3,2,36,2, ,2,1,1,2,2,1,9,1,9,2,39,999
1162,.548217096,4/17/2023 23:29:01,4/17/2023 23:44:43,2,4,4,25,99, ,1,1,1,1,2,1,2,9,9,1,100,999
1163,.775671668,4/18/2023 6:09:20,4/18/2023 6:29:14,2,1,8,58,1,3,1,1,1,2,2,1,9,1,9,2,100,999
1164,.879367242,4/17/2023 18:42:17,4/17/2023 19:03:25,2,3,5,31,2, ,3,4,1,1,1,1,1,9,1,9,70,999
1165,1.285089213,4/17/2023 17:37:32,4/17/2023 17:45:19,2,2,5,34,1,2,2,1,1,1,1,1,2,9,2,9,100,999
1166,.939958331,4/17/2023 21:09:56,4/17/2023 21:20:29,2,6,7,50,1,2,1,1,1,1,2,2,2,9,9,2,999,41
1167,.843016749,4/17/2023 18:28:59,4/17/2023 18:50:34,1,3,1,74,1,1,2,1,1,1,1,1,1,9,1,9,53,999
1168,.655261982,4/17/2023 19:07:43,4/17/2023 19:17:12,2,4,10,38,1,1,2,1,1,2,2,2,9,2,9,2,999,65
1169,.777194629,4/18/2023 6:53:14,4/18/2023 7:04:10,1,4,7,38,2, ,1,1,1,1,1,1,1,9,2,9,71,999
1170,.81945569,4/18/2023 7:28:51,4/18/2023 9:27:09,2,5,4,30,1,2,1,1,1,2,1,2,9,1,1,9,999,43
1171,.790996669,4/17/2023 18:15:27,4/17/2023 18:30:49,2,3,7,46,1,1,1,1,1,1,2,1,1,9,9,1,80,999
1172,.848258756,4/17/2023 22:49:31,4/17/2023 23:02:19,2,3,10,60,1,1,2,1,1,1,2,1,2,9,9,2,79,999
1173,.98757348,4/17/2023 17:48:54,4/17/2023 18:04:12,1,4,11,49,1,4,1,1,1,1,1,2,2,9,1,9,999,100
1174,.921696766,4/18/2023 9:11:19,4/18/2023 9:24:10,1,6,6,58,1,1,2,1,1,1,1,2,2,9,1,9,999,100
1175,.65530542,4/18/2023 6:56:15,4/18/2023 7:20:37,2,2,8,29,1,7,1,4,1,1,1,2,2,9,2,9,999,100
1176,.536093086,4/17/2023 18:34:58,4/17/2023 18:47:40,1,2,9,73,2, ,2,1,1,2,1,1,9,2,1,9,4,999
1177,.579098682,4/17/2023 19:46:18,4/17/2023 20:08:18,1,3,8,45,1,2,1,1,1,1,1,1,2,9,2,9,100,999
1178,.949665235,4/18/2023 6:14:06,4/18/2023 6:31:34,2,4,4,39,1,2,1,1,1,1,1,2,2,9,1,9,999,79
1179,.910092697,4/17/2023 19:34:21,4/17/2023 19:44:03,2,6,2,56,1,1,3,1,1,2,1,2,9,1,1,9,999,54
1180,.951291198,4/17/2023 17:56:19,4/17/2023 18:13:02,1,3,2,31,1,2,1,1,1,2,1,1,9,1,1,9,80,999
1181,.850787083,4/18/2023 7:21:02,4/18/2023 7:35:32,2,3,6,68,1,1,2,1,1,2,2,1,9,1,9,1,71,999
1182,.948789589,4/17/2023 17:10:42,4/17/2023 17:23:34,2,2,4,65,1,99,4,1,1,1,1,1,1,9,2,9,31,999
1183,.982604908,4/18/2023 6:57:51,4/18/2023 7:09:03,2,5,2,37,1,1,2,1,1,1,2,2,1,9,9,2,999,79
1184,.702813576,4/17/2023 20:07:49,4/18/2023 9:42:35,1,3,3,47,1,1,2,1,1,1,1,1,2,9,2,9,3,999
1185,1.024871866,4/17/2023 18:46:32,4/17/2023 19:06:33,2,4,7,19,2, ,3,1,1,1,2,1,1,9,9,1,50,999
1186,1.28929771,4/17/2023 18:12:30,4/17/2023 18:20:49,2,2,1,43,1,2,3,1,1,2,2,1,9,1,9,2,85,999
1187,.80434712,4/17/2023 18:35:59,4/17/2023 18:51:23,1,2,8,55,1,1,2,1,1,2,2,1,9,1,9,1,100,999
1188,.506558706,4/18/2023 6:46:57,4/18/2023 6:53:18,1,5,7,31,2, ,2,1,1,1,1,1,2,9,1,9,72,999
1189,.724700769,4/17/2023 19:07:37,4/17/2023 19:19:30,1,2,6,76,1,1,2,1,1,2,1,2,9,1,2,9,999,72
1190,1.456385715,4/17/2023 20:58:28,4/17/2023 21:02:47,1,6,5,40,1,1,2,4,1,1,2,1,1,9,9,2,56,999
1191,1.065594395,4/18/2023 8:16:01,4/18/2023 8:56:25,2,1,5,21,1,1,3,1,1,2,2,2,9,2,9,1,999,26
1192,.525413389,4/18/2023 8:21:00,4/18/2023 8:40:48,2,1,2,38,1,1,2,1,1,1,1,1,1,9,1,9,40,999
1193,.825268514,4/17/2023 22:28:02,4/17/2023 22:44:03,1,5,1,63,1,1,2,1,1,2,2,1,9,1,9,1,40,999
1194,.721884854,4/18/2023 8:11:20,4/18/2023 8:36:58,2,6,10,31,1,2,2,1,1,2,1,2,9,1,1,9,999,50
1195,.7441919,4/17/2023 18:50:34,4/17/2023 19:09:46,2,4,6,31,1,1,2,1,1,2,1,2,9,1,1,9,999,62
1196,.925554161,4/17/2023 20:18:02,4/17/2023 20:28:49,2,3,8,19,2, ,3,1,1,2,2,2,9,2,9,1,999,61
1197,.431036264,4/17/2023 17:33:50,4/17/2023 17:40:43,2,4,8,40,2, ,1,1,1,1,1,2,1,9,2,9,999,39
1198,.573245498,4/17/2023 19:10:43,4/17/2023 19:31:27,1,2,4,65,1,1,1,1,1,2,1,1,9,1,1,9,100,999
1199,.673745998,4/17/2023 22:23:39,4/17/2023 22:38:15,2,2,4,30,1,99,1,1,1,2,2,1,9,1,9,2,100,999
1200,.605705161,4/18/2023 7:53:35,4/18/2023 8:00:43,1,3,8,46,1,2,1,1,1,1,1,2,2,9,1,9,999,73
1201,2.236111463,4/18/2023 6:40:59,4/18/2023 6:51:38,2,2,7,29,1,2,3,1,1,1,2,1,2,9,9,2,90,999
1202,.925554161,4/17/2023 21:36:23,4/17/2023 21:55:45,2,3,6,22,2, ,3,1,1,2,1,1,9,2,1,9,91,999
1203,.761335356,4/17/2023 20:53:36,4/17/2023 21:25:30,2,3,11,37,1,2,1,1,1,2,2,1,9,1,9,1,10,999
1204,2.175672364,4/18/2023 8:29:00,4/18/2023 8:34:48,2,3,7,22,1,2,3,13,2,1,1,1,2,9,1,9,73,999
1205,2.37780119,4/18/2023 6:55:59,4/18/2023 7:06:24,1,3,3,39,2, ,3,1,1,2,2,2,9,1,9,2,999,24
1206,1.235274646,4/17/2023 21:05:33,4/17/2023 21:51:27,2,5,11,89,1,4,2,1,1,1,2,1,1,9,9,1,51,999
1207,.593491915,4/17/2023 19:11:18,4/17/2023 19:31:55,1,1,9,73,1,1,1,1,1,2,1,1,9,1,1,9,100,999
1208,1.245228614,4/17/2023 18:11:41,4/17/2023 18:20:31,2,1,7,33,1,2,1,13,2,1,1,1,1,9,1,9,90,999
1209,2.156141262,4/17/2023 21:29:44,4/17/2023 21:45:50,1,3,3,48,2, ,3,1,1,2,1,1,9,2,2,9,90,999
1210,2.848087954,4/17/2023 20:31:22,4/17/2023 20:47:30,1,4,3,22,1,7,3,1,1,2,2,2,9,2,9,2,999,92
1211,.883393926,4/17/2023 18:12:24,4/17/2023 18:31:06,2,1,5,34,1,1,2,1,1,1,1,2,2,9,1,9,999,75
1212,.822722562,4/18/2023 7:46:13,4/18/2023 8:07:28,2,5,3,27,1,2,1,1,1,1,1,2,2,9,1,9,999,100
1213,1.632592057,4/17/2023 21:01:01,4/17/2023 21:15:04,1,3,6,35,1,1,2,1,1,1,1,1,2,9,1,9,5,999
1214,.796506719,4/18/2023 8:27:53,4/18/2023 8:37:05,2,1,12,49,1,98,1,1,1,1,2,2,1,9,9,2,999,71
1215,.82934192,4/17/2023 21:51:47,4/17/2023 22:08:13,1,5,11,38,1,2,1,1,1,1,1,2,2,9,1,9,999,0
1216,1.998701991,4/18/2023 8:12:18,4/18/2023 8:22:31,2,4,9,60,2, ,3,1,1,1,2,2,2,9,9,1,999,29
1217,.829293474,4/17/2023 22:03:56,4/17/2023 23:08:37,1,5,5,67,1,2,2,4,1,1,2,2,2,9,9,1,999,80
1218,1.245228614,4/17/2023 20:10:40,4/17/2023 20:22:47,2,2,7,28,1,2,1,16,2,2,1,1,9,2,2,9,66,999
1219,.739018839,4/17/2023 19:14:28,4/17/2023 19:21:09,2,2,9,30,1,2,1,1,1,2,1,1,9,2,1,9,55,999
1220,1.137161598,4/17/2023 20:22:43,4/17/2023 20:40:04,2,6,5,22,2, ,3,19, ,1,2,2,2,9,9,1,999,16
1221,.871162518,4/18/2023 6:41:49,4/18/2023 6:54:17,1,3,9,57,1,1,2,1,1,2,2,2,9,2,9,2,999,85
1222,.906588676,4/17/2023 19:17:39,4/17/2023 19:30:57,2,6,3,52,1,1,1,1,1,1,2,1,2,9,9,1,100,999
1223,.79116258,4/18/2023 5:51:12,4/18/2023 6:08:14,2,1,2,62,1,1,1,1,1,2,2,2,9,1,9,2,999,70
1224,.560374017,4/17/2023 17:12:24,4/17/2023 17:27:42,1,3,5,33,1,2,1,1,1,1,1,2,2,9,1,9,999,100
1225,1.051238152,4/17/2023 22:10:39,4/17/2023 22:22:28,2,5,7,44,1,3,1,1,1,2,2,2,9,2,9,2,999,100
1226,.91775873,4/18/2023 7:05:12,4/18/2023 7:20:06,1,2,12,50,1,98,1,1,1,1,2,2,2,9,9,1,999,100
1227,1.205368593,4/18/2023 6:37:59,4/18/2023 7:06:01,1,3,5,62,2, ,3,1,1,2,2,2,9,1,9,2,999,86
1228,.649935797,4/17/2023 19:17:10,4/17/2023 19:55:13,1,1,6,54,1,2,1,1,1,2,2,2,9,1,9,2,999,47
